1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.99119,0,0,0,0,0,0,0,0,0.00065497,0,0,0.0016738,0.0026927,0,0,0,0,0,0,0,0,0.00036387,0,0,0.0013827,0.0020377,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.89184,0.0013257,0,0.00077985,0.00015597,0,0,0,0,0.036809,0.00031194,0,0.01201,0.020276,0,0,7.7985e-05,0,0,0,0,0,0.0040552,0,0,0.0079545,0.024409,9
0.98756,0,0,0,0,0,0,0,0,0.0019638,0,0,0.0017068,0.0017986,0,0,0,0,0,0,0,0,0.0010094,0,0,0.0032668,0.0026979,0
0.99819,0,0,0,0,0,0,0,0,0.0012071,0,0,0.00032188,0.00016094,0,0,0,0,0,0,0,0,0.00012071,0,0,0,0,1
0.99247,0,0,0,0,0,0,0,0,0.003897,0,0,0.0011381,0.0010461,0,0,0,0,0,0,0,0,0.00051731,0,0,0.00083919,9.1966e-05,2
0.99784,0,0,0,0,0,0,0,0,0.00049826,0,0,0.00060206,0.00033217,0,0,0,0,0,0,0,0,0.00033217,0,0,0.00039445,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.99069,0,0,0,0,0,0,0,0,0.0013827,0,0,0.0010916,0.0034204,0,0,0,0,0,0,0,0,0.0005822,0,0,0.0010188,0.0018194,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.88528,0.0013257,0,0.00077985,0.00015597,0,0,0,0,0.042736,0.00093582,0,0.012244,0.019964,0,0,7.7985e-05,0,0,0,0,0.00015597,0.0038213,0,0,0.0090463,0.023473,9
0.98726,0,0,0,0,0,0,0,0,0.0020922,0,0,0.0017619,0.0015417,0,0,0,0,0,0,0,3.6706e-05,0.0012113,0,0,0.0037624,0.0023308,0
0.99666,0,0,0,0,0,0,0,0,0.0026957,0,0,0.00044259,0,0,0,0,0,0,0,0,4.0235e-05,0.00016094,0,0,0,0,1
0.9919,0,0,0,0,0,0,0,0,0.0044603,0,0,0.0014485,0.00049432,0,0,0,0,0,0,0,8.047e-05,0.00065525,0,0,0.00086218,0.00010346,2
0.99757,0,0,0,0,0,0,0,0,0.00080967,0,0,0.00066434,0.00012456,0,0,0,0,0,0,0,0,0.0005813,0,0,0.00024913,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.99287,0.00065497,0,0,0.0012372,0,0,0,0,0.00014555,0,0,7.2775e-05,0.0039299,7.2775e-05,0,7.2775e-05,0.00050942,0,0,0,0,0,0,0,7.2775e-05,0.00036387,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.85105,0,0,0.00015597,0,0,0,0,0,0.077673,7.7985e-05,0,0.019886,0.014037,0,0,0,0,0,0,0,0.00023395,0.0038213,0,0.00015597,0.018482,0.014427,9
0.98728,0,0,0,0,0,0,0,0,0.0020922,0,0,0.0017619,0.0013398,0,0,0,0,0,0,0,3.6706e-05,0.0012664,0,0,0.0031934,0.0030283,0
0.9959,0,0,0,0,0,0,0,0,0.0033797,0,0,0.00044259,4.0235e-05,0,0,0,0,0,0,0,0.00012071,0.00012071,0,0,0,0,1
0.99069,0,0,0,0,0,0,0,0,0.0054834,0,0,0.0015864,0.0002759,0,0,0,0,0,0,0,0.00016094,0.00062077,0,0,0.0010576,0.00012645,2
0.99736,0,0,0,0,0,0,0,0,0.00091347,0,0,0.00087195,0,0,0,0,0,0,0,0,0.00053978,4.1521e-05,0,4.1521e-05,0.00022837,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.99272,0.0011644,0,0,0.0014555,0,0,0,0,7.2775e-05,0,0,0,0.0044393,0.00014555,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.82602,0.00054589,0,0,0,0,0,0,0,0.085783,0.00062388,0,0.035951,0.018482,0.00054589,0,0,0,0,0,0,7.7985e-05,0.0026515,0.00038992,0,0.012322,0.016611,9
0.98708,0,0,0,0,0,0,0,0,0.0020372,0,0,0.0017986,0.0011929,0,0,0,0,0,0,0,3.6706e-05,0.0012847,0,0,0.0032301,0.0033402,0
0.99525,0,0,0,0,0,0,0,0,0.0038223,0,0,0.00060353,0,0,0,0,0,0,0,0,0.00016094,8.047e-05,0,0,8.047e-05,0,1
0.99013,0,0,0,0,0,0,0,0,0.0059203,0,0,0.0016784,0.00016094,0,0,0,0,0,0,0,0.00032188,0.00040235,0,0,0.001276,0.00011496,2
0.99668,8.3043e-05,0,0,0,0,0,0,0,0.0014325,0,0,0.00097575,0,0,0,0,0,0,0,0,0.00053978,0,0,0.00029065,0,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.9917,0.0025471,0,0,0.0010916,0,0,0,0,7.2775e-05,7.2775e-05,0,0,0.0034932,0.0010188,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.80738,0,0,0,0,0,0,0,0,0.10216,0.00015597,0,0.037589,0.01934,0,0,0,0,0,0,0,0,0.0049131,0,0,0.0070186,0.021446,9
0.9871,0,0,0,0,0,0,0,0,0.0020188,0,0,0.0017435,0.001248,0,0,0,0,0,0,0,1.8353e-05,0.0013214,0,0,0.0031567,0.0033953,0
0.99541,0,0,0,0,0,0,0,0,0.0036212,0,0,0.00064376,0,0,0,0,0,0,0,0,0.00016094,8.047e-05,0,0,8.047e-05,0,1
0.99069,0,0,0,0,0,0,0,0,0.0051846,0,0,0.0017129,0.00034487,0,0,0,0,0,0,0,0.00014944,0.0005403,0,0,0.0010461,0.00033338,2
0.99653,0,0,0,0,0,0,0,0,0.0014325,0.0001038,0,0.0010173,0,0,0,0,0,0,0,0,0.00053978,0,0,0.00037369,0,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.99112,0.0008733,0,7.2775e-05,0.00036387,0,0,0,0,0.00050942,7.2775e-05,0,0,0.0049487,0.00043665,0,0,0.00065497,0,0,0,0,0,0,0,0,0.00094607,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.79201,0.00015597,0,0,0,0,0,0,0,0.11292,0.00015597,0,0.037901,0.024175,0,0,0,0,0,0,0,0,0.0035873,0,0,0.0061608,0.022928,9
0.98629,0,0,0,0,0,0,0,0,0.0025511,0,0,0.0014499,0.001872,0,0,0,0,0,0,0,0,0.0010828,0,0,0.0018904,0.0048636,0
0.99449,0,0,0,0,0,0,0,0,0.0043856,0,0,0.00072423,0,0,0,0,0,0,0,0,8.047e-05,0.00024141,0,0,8.047e-05,0,1
0.9915,0,0,0,0,0,0,0,0,0.0043109,0,0,0.0015289,0.00055179,0,0,0,0,0,0,0,0.00010346,0.00050581,0,0,0.00097714,0.00051731,2
0.99651,0.0001038,0,0,0,0,0,0,0,0.0010588,0.00031141,0,0.00093423,0.00014532,0,0,0,0,0,0,0,0.00018685,0.00024913,0,2.0761e-05,0.00047749,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.9885,0.0002911,0,0,0.00014555,0,0,0,0,0.002256,0,0,0.00131,0.0040754,0,0,0,0.0002911,0,0,0,0,0.00014555,0,0,0.0005822,0.0024016,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.7864,0,0,0,0.00023395,0,0,0,0,0.10637,0.00046791,0,0.042502,0.030024,0.00015597,0,0,0,0,0,0,0,0.0024955,0.00038992,0,0.0036653,0.027295,9
0.9791,0.0062951,0,0,0,0,0,0,0,0.002496,0,0,0.0015233,0.0024777,0,0,0,0,0,0,0,0,0.00064236,0,0,0.0010828,0.0063868,0
0.99219,0,0,0,0,0,0,0,0,0.0062364,0,0,0.0011266,4.0235e-05,0,0,0,0,0,0,0,0,0.00028165,0,0,0.00012071,0,1
0.98916,0.0002644,0,0,0,0,0,0,0,0.0045408,1.1496e-05,0,0.0027015,0.0011151,0,0,0,0,0,0,0,1.1496e-05,0.00041384,0,0,0.00091966,0.00086218,2
0.98952,0.001391,0,0,0.0012664,0,0,0,0,0.0012872,0.0013287,0,0.00091347,0.0033632,0,0,0,0,0,0,0,2.0761e-05,0.00037369,0,0,0.00053978,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.99964,0,0,0,0,0,0,0,0,0.00036127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.97926,0,0,0,0,0,0,0,0,0.0096791,0,0,0.0025471,0.0040026,0,0,0,0,0,0,0,0,0.00050942,0,0,0.00065497,0.0033477,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.69212,0.00093582,0,0,0,0,0,0,0,0.13398,0.00015597,0,0.068159,0.068003,0,0,0,0.00023395,0,0,0,0,0.00093582,0,0,0.0048351,0.030648,9
0.94643,0.038651,0,0,0,0,0,0,0,0.0022574,0,0,0.0017802,0.002808,0,0,0,0,0,0,0,0,0.00056894,0,0,0.00097271,0.0065337,0
0.99067,0,0,0,0,0,0,0,0,0.0078056,0,0,0.0010863,4.0235e-05,0,0,0,0,0,0,0,0,0.00028165,0,0,0.00012071,0,1
0.98827,0.0002644,0,2.2991e-05,0,0,0,0,0,0.0051501,1.1496e-05,0,0.0029084,0.0011611,0,0,0,0,0,0,0,0,0.00042534,0,0,0.00082769,0.00095414,2
0.98707,0.0021799,0,0.0001038,0.001391,0,0,0,0,0.0011418,0.00060206,0,0.0012456,0.0053147,0,0,0,0,0,0,0,0,0.00033217,0,0,0.00062282,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.99964,0,0,0,0,0,0,0,0,0.00036127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.97679,0,0,0,0,0,0,0,0,0.012153,0,0,0.0020377,0.0043665,0,0,0,0,0,0,0,0,0.00036387,0,0,0.00065497,0.0036388,6
0.99974,0,0,0,0,0,0,0,0,0.00025692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.99942,0,0,0.00014587,0,0,0,0,0,0,0,0,0,0.0004376,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.65687,7.7985e-05,0,0,0,0,0,0,0,0.13678,0.00038992,0,0.079467,0.089215,0,0,0,0,0,0,0,0,0.00093582,0.00015597,0,0.0049131,0.031194,9
0.93705,0.049113,0,0,3.6706e-05,0,0,0,0,0.0013581,0,0,0.00097271,0.0035788,0,0,0,0,0,0,0,0,0.00047718,0,0,0.00056894,0.0068457,0
0.99392,0,0,0,0,0,0,0,0,0.0046673,0,0,0.0008047,0.00020117,0,0,0,0,0,0,0,0,0.00028165,0,0,0.00012071,0,1
0.98935,0.00035637,0,0,1.1496e-05,0,0,0,0,0.0037016,6.8974e-05,0,0.002621,0.0017014,0,0,0,0,0,0,0,0,0.00040235,0,0,0.00070124,0.0010806,2
0.98734,0.0026574,0,4.1521e-05,0.0026574,0,0,0,0,0.00076815,0.00039445,0,0.0010796,0.0042352,0,0,0,0,0,0,0,0,0.00024913,0,0,0.0005813,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.99968,0,0,0,0,0,0,0,0,0.00031611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.9802,0,0,0,0,0,0,0,0,0.0066225,0,0,0.003566,0.0048031,0,0,0,0,0,0,0,0,0.00021833,0,0,0.00043665,0.0041482,6
0.99962,0,0,0,0,0,0,0,0,0.00038538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.99876,0,0,0.00080228,0.0004376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.67051,0.00023395,0,7.7985e-05,0,0,0,0,0,0.1194,0.0017936,0,0.052562,0.11893,0,0,0,0,0,0,0,0,0.00093582,7.7985e-05,0,0.0025735,0.03291,9
0.9432,0.043019,0,0,0,0,0,0,0,0.0013765,0,0,0.00095436,0.0035605,0,0,0,0,0,0,0,0,0.00049553,0,0,0.00055059,0.0068457,0
0.99368,0,0,0,0,0,0,0,0,0.0049087,0,0,0.00048282,0.00052306,0,0,0,0,0,0,0,0,0.00024141,0,0,0.00012071,4.0235e-05,1
0.98862,0.00037936,0,1.1496e-05,0,0,0,0,0,0.0041385,6.8974e-05,0,0.002736,0.0017588,0,0,0,0,0,0,0,0,0.00041384,0,0,0.00075872,0.0011151,2
0.98601,0.0025951,0,0.00024913,0.003986,0,0,0,0,0.00099651,0.00033217,0,0.00089271,0.0041106,0,0,0,0,0,0,0,0,0.00022837,0,0,0.00060206,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.98537,0,0,0,0,0,0,0,0,0.0032749,0,0,0.0018921,0.0044393,0,0,0,0,0,0,0,0,0.00036387,0,0,0.00036387,0.0042937,6
0.99994,0,0,0,0,0,0,0,0,6.423e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.99956,7.2934e-05,0,0,0.00036467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.67831,0.00038992,0,0.00070186,0,0,0,0,0,0.098339,0.0023396,0,0.060906,0.12064,0,0,0,0,0,0,0,0,0.0010138,0.00015597,0,0.0027295,0.034469,9
0.96601,0.021069,0,0,0,0,0,0,0,0.00040377,0.00023859,0,0.000312,0.0043864,0,0,0,0,0,0,0,0,0.00023859,0,0,0.00036706,0.0069741,0
0.9971,0,0,0,0,0,0,0,0,0.0014485,0,0,0.00052306,0.00072423,0,0,0,0,0,0,0,0,8.047e-05,0,0,0.00012071,0,1
0.99172,0.00043684,0,1.1496e-05,0,0,0,0,0,0.0017244,0.00012645,0,0.0016669,0.0024141,0,0,0,0,0,0,0,0,0.00031038,0,0,0.00045983,0.0011266,2
0.98736,0.0038822,0,8.3043e-05,0.0047334,0,0,0,0,0.0005813,6.2282e-05,0,0.00043597,0.0021591,0,0,0,0,0,0,0,0,0.00018685,0,0,0.00029065,0.00022837,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.98719,0,0,0,0,0,0,0,0,0.00043665,0.00036387,0,0.0019649,0.0048759,0,0,0,0,0,0,0,0,0.00014555,0,0,0.00043665,0.0045848,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.99737,0.0026256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.7205,0.0060828,0,0.00054589,0.00070186,0,0,0,0,0.055915,0.01006,0,0.028386,0.13881,0,0,7.7985e-05,0,0,0,0,0,0.0017157,0.00015597,0,0.0017936,0.035249,9
0.98591,0,0,0,0,0,0,0,0,0.0020005,0,0,0.0015049,0.0027713,0,0,0,0,0,0,0,0,0.00073412,0,0,0.0008993,0.006185,0
0.99517,0,0,0,0,0,0,0,0,0.0033395,0,0,0.00088517,0.00020117,0,0,0,0,0,0,0,0,0.00024141,0,0,0.00016094,0,1
0.98746,0,0,0,0,0,0,0,0,0.0061617,0,0,0.0027935,0.0014715,0,0,0,0,0,0,0,0,0.00048282,0,0,0.00060927,0.0010231,2
0.99078,0.0037992,0,2.0761e-05,0.0014532,0,0,0,0,0.00051902,0.00014532,0,0.00047749,0.0020138,0,0,0,0,0,0,0,0,0.00022837,0,0,0.00033217,0.00022837,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.98595,0,0,0,0,0,0,0,0,0.0021105,0,0,0.0021105,0.0039299,0,0,0,0,0,0,0,0,0.00050942,0,0,0.00080052,0.0045848,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.61132,0,0,0,0,0,0,0,0,0.17445,0,0,0.095453,0.079935,0,0,0,0,0,0,0,0,0.0026515,7.7985e-05,0,0.0045231,0.031584,9
0.98458,0.00042212,0,1.8353e-05,5.5059e-05,0,0,0,0,0.00080753,1.8353e-05,0,0.00091765,0.0045515,0,0,0,0,0,0,0,0,0.00029365,0,0,0.00077083,0.0075614,0
0.99598,0,0,0,0,0,0,0,0,0.0024141,0,0,0.00048282,0.00072423,0,0,0,0,0,0,0,0,0.00024141,0,0,0.00012071,4.0235e-05,1
0.98254,0,0,3.4487e-05,0,0,0,0,0,0.008116,0,0,0.0042879,0.002736,0,0,0,0,0,0,0,0,0.00035637,0,0,0.00056329,0.001368,2
0.99037,0.0014532,0,0.00029065,0.0020761,0,0,0,0,0.00026989,0.00035293,0,0.00095499,0.0032594,0,0,0,0,0,0,0,0,0.00012456,0,0,0.00047749,0.00037369,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.98435,0,0,0,0,0,0,0,0,0.0019649,0,0,0.002256,0.004512,0,0,0,0,0,0,0,0,0.0008733,0,0,0.00050942,0.0055309,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0.59425,0,0,0,0,0,0,0,0,0.16159,7.7985e-05,0,0.11799,0.085471,0,0,0,0,0,0,0,0,0.0026515,0,0,0.0038992,0.034079,9
0.98198,0.0027162,0,1.8353e-05,5.5059e-05,0,0,0,0,0.00086259,1.8353e-05,0,0.00095436,0.0045699,0,0,0,0,0,0,0,0,0.00023859,0,0,0.00067906,0.0079101,0
0.99384,0,0,0,0,0,0,0,0,0.0042247,0,0,0.00072423,0.0008047,0,0,0,0,0,0,0,0,8.047e-05,0,0,0.00024141,8.047e-05,1
